user_id,item_id
1626,152 472 741 2365 779 136 2248 2564 796 2862
1627,36 3618 3653 2365 2564 3072 2789 2784 152 779
1628,36 1543 2564 3022 2862 152 2789 1583 2365 472
1629,472 3618 2564 3072 152 36 2862 779 3653 2784
1630,1543 3022 36 1039 2789 2564 2862 472 1560 779
1631,2789 1543 2365 152 779 2862 3653 2784 3072 573
1632,3022 1583 1039 1543 2862 36 2789 2564 1831 152
1633,2789 152 1543 36 2365 3618 3072 2564 3653 2862
1634,2789 152 3618 2365 3072 3653 36 2784 779 1279
1635,36 2789 152 1543 2564 2365 779 3653 3072 2862
1636,1543 2789 3618 3072 741 651 410 2895 36 3653
1637,1543 2862 36 2789 1039 2564 3022 152 2365 1560
1638,1543 3618 2789 472 2564 2365 3072 152 2862 779
1639,1543 3022 2789 1039 2862 2564 779 1560 1583 2365
1640,3618 3072 2789 651 152 2895 3653 2945 3198 1677
1641,1543 2862 1039 3022 1560 2789 2564 3529 152 3692
1642,1543 2789 36 3618 2564 152 3072 2365 779 3653
1643,3022 1039 1543 1583 2564 2862 2789 3529 1223 1560
1644,1543 36 2862 3022 2564 2789 1039 472 152 2784
1645,3022 1543 2862 36 2564 2789 1039 152 2365 779
1646,2789 1543 36 152 2564 2862 2365 3653 3072 779
1647,1543 36 2789 2862 2564 152 2365 2784 779 3072
1648,1543 2789 3022 1039 2564 2862 779 2365 3072 3653
1649,3618 2784 3653 36 3072 2789 152 2564 779 2365
1650,1543 152 2564 2789 779 741 1039 2862 2784 573
1651,3618 2789 2862 779 2564 3072 1543 2365 741 1279
1652,2789 3618 2365 3072 152 3653 2248 779 2945 1543
1653,1543 2789 472 152 3618 2564 779 2862 3072 3653
1654,1543 2564 2862 472 1505 2646 2365 1279 2789 3153
1655,3618 3072 3653 2945 2862 152 2789 2895 1677 651
1656,1543 2789 2564 2862 3022 152 2365 36 1039 3653
1657,1543 36 2789 2862 152 3618 3653 2564 3072 2365
1658,2789 1543 3618 3072 152 2365 3653 2862 2945 3212
1659,2789 3072 152 2564 779 2945 2248 2365 136 375
1660,2789 152 2365 136 3072 3653 2248 779 3618 2945
1661,152 2789 779 2365 3653 3072 136 573 2248 741
1662,1543 2789 36 2862 2564 3022 1039 472 3653 152
1663,3022 1583 152 2789 1039 2365 3653 779 2862 3072
1664,1543 2862 2789 3022 2564 472 1039 2784 152 2365
1665,1543 1039 36 472 2862 3022 2789 1560 152 1223
1666,2862 1543 2789 3072 152 3618 2365 36 2564 3653
1667,1543 36 2789 3022 2862 2564 1039 152 2365 779
1668,1543 2789 36 2862 2564 152 2365 1039 779 2784
1669,3618 3072 2945 2895 3653 2248 2848 3198 3212 152
1670,3022 1583 2789 36 1039 2862 2365 3529 472 3072
1671,1543 3022 2789 2862 36 1039 779 2564 2365 2784
1672,2862 36 1543 2789 3618 152 3072 2365 2564 779
1673,1543 3022 2789 1039 2564 2862 152 779 3653 1279
1674,3618 2789 3072 3653 2365 152 1677 36 2945 2248
1675,1543 3022 2862 2564 2789 1039 2784 152 779 36
1676,2789 1543 2564 2365 2862 3072 3618 152 36 2784
1677,1039 1543 2862 3618 2564 2789 36 152 3022 779
1678,1543 2862 1039 2789 2564 152 36 779 1560 1279
1679,2365 2789 152 779 3072 2564 2862 1279 3653 1543
1680,3618 3072 2789 36 2945 3653 152 2895 2564 2365
1681,152 2365 3618 3653 2789 779 741 2248 3072 36
1682,2789 2365 3653 3072 2784 152 2248 2564 3618 2862
1683,2789 2365 152 1543 3072 3653 3618 2862 2248 779
1684,3022 1039 1543 2862 2789 152 1583 2365 2564 1831
1685,2564 779 2365 1039 3022 152 2789 1279 741 2862
1686,1543 2789 1039 2862 36 3022 2564 779 152 2365
1687,152 2789 2365 136 375 401 3618 573 22 779
1688,2564 2862 1039 1543 3072 152 779 3022 2365 3653
1689,741 779 2564 2789 1543 2365 2784 796 152 2248
1690,2789 1543 152 36 2365 3072 779 3653 3618 573
1691,1543 3022 36 1039 1583 2862 472 2789 2564 1560
1692,1543 2862 2789 36 2564 152 2365 3653 3072 3618
1693,2789 779 1543 472 741 2564 152 2365 1039 3423
1694,1543 2862 2789 1039 3022 2564 1560 152 779 2365
1695,3653 2365 3072 741 2564 152 3423 2784 1279 779
1696,1543 3022 2789 1039 3618 2862 3653 2564 1560 779
1697,2789 152 1543 3618 2365 3653 3072 2862 779 2248
1698,1543 2789 36 2564 2862 152 2365 472 1039 3022
1699,2789 152 1543 2365 136 3072 401 573 2862 779
1700,2789 1543 3653 36 3618 152 2365 2564 3072 779
1701,3022 1039 1543 2862 2564 779 2789 36 1583 1279
1702,3618 2789 3072 2365 3653 152 2248 3022 779 2895
1703,1543 2862 36 3072 2789 3618 152 2564 2945 2365
1704,2789 779 3072 2365 152 3618 3653 2248 741 573
1705,3618 1543 2789 2564 2862 3072 36 2784 152 779
1706,36 152 2789 1543 2564 2784 779 2365 3618 136
1707,1543 2789 2862 2564 152 1560 3072 779 1039 2784
1708,2789 1543 152 2365 779 3072 2862 3653 2784 2564
1709,2789 152 1543 3618 2365 36 779 3653 2564 3072
1710,152 2365 3653 136 2789 779 375 3072 1543 741
1711,36 2789 152 3618 2564 2365 779 2862 3072 3653
1712,2789 36 2365 152 779 2564 3653 3072 2784 1543
1713,3072 2895 3618 2945 3653 2365 2557 2248 1677 2931
1714,1543 2789 152 2862 3653 1039 779 2365 3618 2784
1715,1543 3022 1039 36 2862 2789 2564 1560 1583 3529
1716,3072 3618 3653 2365 152 2248 2945 3212 2895 3198
1717,36 2564 3618 2784 3653 3072 2862 152 779 2365
1718,2789 2365 152 3618 1543 3653 779 3072 2564 2945
1719,1543 2789 2862 2564 3653 3072 2365 152 779 3618
1720,2789 2365 3618 36 152 2862 2564 3653 3072 2248
1721,36 2862 1543 2564 2789 2784 152 2365 779 3022
1722,1543 2789 3022 1039 1583 2862 2564 1560 472 1831
1723,1543 2789 2564 152 2862 2365 779 3618 3072 36
1724,3618 2789 152 3072 2365 3653 2248 779 2945 2862
1725,2789 3618 152 779 2365 3072 1039 3653 2784 3022
1726,2789 3618 36 2365 3072 3653 152 779 2564 2248
1727,3022 1543 2789 1039 2564 1583 1279 779 2862 1560
1728,2789 3618 2365 3653 3072 2564 152 36 1543 2248
1729,1543 3022 1039 3653 2862 741 2564 2789 3618 1560
1730,36 2789 1543 2564 2365 3618 152 2862 3072 779
1731,1543 2789 2862 152 2564 36 779 1039 2365 3618
1732,3618 3072 2365 3653 152 779 2248 2784 2945 741
1733,1543 3653 2789 2564 2862 3022 1039 1279 779 152
1734,2789 1543 36 3618 2862 2564 2365 152 3072 3653
1735,1039 3022 1560 3529 2564 2784 2789 1279 573 779
1736,2789 36 1543 2365 3618 152 2564 3072 3653 2862
1737,1543 36 1039 3022 2789 2862 152 2564 1560 779
1738,2789 3653 3072 152 1543 2365 3618 2564 779 2862
1739,1543 2862 36 472 3022 2564 2789 1560 3618 152
1740,3022 1543 2862 1039 1583 2564 1560 3529 2789 472
1741,3072 2789 1543 2862 152 2564 2784 2365 2248 136
1742,1543 2789 36 152 2564 3618 2862 3653 3072 2365
1743,2789 1543 36 2862 152 2365 2564 3618 3072 779
1744,1543 2789 1039 36 3022 2862 2564 152 1560 779
1745,1543 3022 1039 2862 2564 1560 2789 779 2784 36
1746,2789 3618 1543 2862 152 3653 3072 779 2365 2248
1747,3618 3072 2365 152 3653 779 2248 741 2945 2784
1748,36 2789 2862 2564 152 2365 779 1543 1279 3618
1749,1543 3022 1039 36 2862 2789 2564 1583 1560 1223
1750,1543 2789 36 2564 2862 3022 3618 2365 152 3072
1751,2789 1543 2564 3653 36 152 2365 779 2784 1039
1752,1543 2789 2564 2862 36 1039 152 2365 779 1279
1753,3653 152 1543 2789 2862 2564 2365 2784 3072 2248
1754,1543 2564 2862 2789 36 1039 152 2784 779 3022
1755,3618 741 779 3478 2789 796 1543 3224 472 3653
1756,2564 779 1543 2789 2365 1039 2248 741 573 2862
1757,3618 2789 2365 152 3072 1543 3653 779 2248 2862
1758,36 3618 3072 2789 2564 3653 152 2248 779 2365
1759,3618 2789 3072 2365 36 3653 152 2945 779 2784
1760,3022 1583 1039 2564 1831 152 3653 2789 2862 779
1761,2789 1543 3653 3072 3618 2862 2365 152 2895 2564
1762,2789 36 1543 2862 2365 152 2564 3653 3072 779
1763,3072 3653 2784 2365 152 779 1279 2248 2945 741
1764,1543 1039 3022 2862 2564 1223 1583 3529 1831 1560
1765,1543 36 2789 2862 2564 3653 472 152 2365 2784
1766,3022 1039 36 1543 2862 2564 1560 152 779 3529
1767,3618 3653 3072 152 2564 2789 36 2945 2862 779
1768,2789 36 1543 2365 3618 3072 152 3653 2862 2248
1769,2789 1543 3618 36 2365 152 2564 3072 2862 3653
1770,3022 36 2862 2564 1543 1039 779 2784 2789 152
1771,1543 2789 472 36 2862 152 2564 3072 2365 779
1772,3022 1543 2564 36 2789 2862 3653 2365 3618 779
1773,2789 3618 152 2365 3072 3653 2862 1543 2564 779
1774,3618 3022 2365 152 779 3653 3072 2248 2789 2564
1775,3618 3653 3072 651 1677 2789 2895 1543 741 2248
1776,1543 2862 3022 1039 2564 36 1560 3529 2784 3423
1777,152 2789 2862 3072 779 3618 573 1543 136 375
1778,1543 1039 3022 2862 36 1560 1223 3529 1583 2789
1779,1543 1039 2862 3022 2789 2564 1560 36 3529 3653
1780,1543 152 2789 499 740 2509 384 611 1571 3652
1781,1543 2789 3618 36 2862 2564 152 3072 2365 779
1782,1543 1039 2862 2564 1560 2789 1831 152 1583 1223
1783,2789 1543 152 2862 2365 2564 779 3022 1039 3072
1784,2789 1543 152 2365 3072 2564 3618 2862 779 2784
1785,1543 472 2789 2862 2564 1560 36 2784 3423 1223
1786,2789 1543 3618 2365 152 3072 2862 3653 779 2248
1787,1543 3022 1039 2862 36 2564 3529 1560 1223 1583
1788,1583 3022 1831 1543 2862 472 1039 463 2646 36
1789,36 2789 2365 3618 152 2564 3072 2862 779 3653
1790,2789 152 3653 3618 1543 36 2365 779 2862 3072
1791,36 2564 2862 779 2365 2789 1279 152 2784 3653
1792,1543 36 2789 2862 2564 2784 152 779 3653 3022
1793,1543 1039 2789 36 2564 2862 779 152 573 1560
1794,2862 2789 1543 2365 152 3618 3653 3072 779 2564
1795,1543 2862 1039 3022 2564 2789 152 2365 779 1560
1796,1543 2789 36 2862 1039 2564 3022 152 1560 1223
1797,2789 3653 3618 1543 2365 3072 152 2862 2564 779
1798,1543 2789 2862 2564 36 152 2784 2365 779 3653
1799,1543 472 1560 1039 2862 2564 1223 2784 3022 3072
1800,1543 2862 1039 2564 3022 2789 36 779 152 1560
1801,3022 1543 36 1039 2862 2564 1583 1560 472 1223
1802,1543 2789 152 2862 779 2365 2564 573 3653 2784
1803,152 779 2365 136 3072 2789 2248 2862 1543 2564
1804,2789 1543 3072 3618 2365 779 3653 2784 152 2248
1805,3022 1543 1039 1583 2862 3529 2564 2789 1831 36
1806,2789 1543 36 2365 152 779 3072 3653 2564 1039
1807,1543 2789 36 152 2862 2564 3072 779 1039 2365
1808,2789 36 1543 152 779 2564 2365 3072 3618 741
1809,1543 36 1039 3022 2862 1560 1223 472 1583 1831
1810,1543 1039 2789 2862 3618 3022 779 152 3072 2365
1811,1543 1039 3022 1583 1560 2862 472 2564 2789 1223
1812,3072 2945 2789 2862 2895 2248 2365 3653 3618 152
1813,1543 2789 2862 36 2564 2365 152 3653 3618 3072
1814,3618 3653 3072 152 779 36 2564 2365 2862 2248
1815,1543 3022 36 2862 2789 2564 1039 2365 779 152
1816,3022 1583 1039 2564 1831 1543 2862 2789 1223 152
1817,152 2789 136 779 573 375 2862 2365 3072 498
1818,1543 2862 1039 3022 2564 2789 1560 779 152 1279
1819,1543 2789 3022 2564 36 2862 1039 2784 779 1279
1820,3072 2789 2895 2564 2945 152 779 3618 741 2848
1821,1543 2789 3618 2862 2564 1560 152 3022 3653 2365
1822,3022 1039 2789 2564 1543 3529 2365 779 3072 1560
1823,3022 2862 2564 1039 1543 152 1583 1279 2789 2784
1824,2789 3618 152 3072 2365 3653 2945 779 2862 2784
1825,36 1543 2789 2862 2564 152 2365 2784 779 3072
1826,2789 3618 2365 1543 3653 152 3072 779 2248 2862
1827,1543 3022 1039 2564 2862 2789 472 3529 1560 779
1828,2789 1543 152 2564 2365 36 2862 3618 3072 3653
1829,1543 2789 2784 2862 1039 2564 152 779 3653 2365
1830,1543 36 2789 2862 2564 152 2365 3072 779 3653
1831,1543 36 2862 1039 2789 3618 2564 3022 3529 152
1832,36 1039 1543 2862 3022 2789 2564 152 779 2365
1833,1543 2789 2862 152 2564 2365 779 36 1039 3653
1834,1543 2862 36 1039 2564 3022 1279 2789 2784 779
1835,1543 36 2789 2564 2862 472 152 3618 2784 2365
1836,1543 36 2789 2862 2564 152 1039 2784 1560 779
1837,1543 2789 2862 152 36 2564 2365 3022 779 1039
1838,1543 2862 2789 3022 2564 36 1039 152 2784 1583
1839,1543 2789 36 2564 3022 1039 2862 2365 3072 152
1840,1543 2564 2789 1039 2862 36 3653 2784 3618 3692
1841,2789 36 1543 152 2862 2564 2365 779 3072 3653
1842,3618 2789 3072 152 3653 2365 1543 779 2564 2945
1843,3022 1039 3653 2862 2564 2365 2789 152 1543 779
1844,1543 3022 2789 1039 2564 1583 2862 36 472 152
1845,36 1543 2862 1039 2564 2789 779 152 2784 3072
1846,3618 3072 2789 2945 3653 2895 152 2248 2365 136
1847,3618 3072 3653 2365 2945 152 2784 2895 2248 3212
1848,1543 2789 2564 36 2365 152 3072 1279 3618 3653
1849,2789 1543 2365 152 3072 3618 2564 2862 3653 779
1850,1543 1039 3022 1560 2862 2564 36 1583 2784 2789
1851,2789 36 1543 2862 2564 3618 2365 3072 3653 152
1852,3022 1583 3618 3653 1039 1831 1560 2564 2297 152
1853,3618 2789 3653 2365 3072 152 2564 779 36 2248
1854,2789 3618 1543 2365 3072 152 3653 779 2248 136
1855,2789 3618 2365 3072 36 3653 152 779 2784 2248
1856,36 3022 1543 2862 2789 2365 3653 1039 779 152
1857,1543 2789 3022 2862 2564 1039 2365 36 779 152
1858,1543 2789 3072 2564 3618 2862 36 152 2365 779
1859,3022 1543 1039 2862 2789 1583 2564 1560 3529 779
1860,3022 1543 2862 2789 1039 2564 36 1583 3529 3618
1861,36 1543 2789 2564 2862 152 3618 2365 779 3072
1862,2789 1543 3618 3072 779 2564 152 2365 2784 741
1863,1543 1039 3022 2862 2789 2564 36 3529 3618 1560
1864,3022 472 1543 1039 1583 2862 2564 2789 1560 3529
1865,1543 2789 36 2862 2564 2365 152 3618 3072 779
1866,1543 2789 2365 2564 152 2862 2784 741 2248 2557
1867,3022 1543 1039 2789 1583 2862 2564 3529 36 1831
1868,3618 3072 779 3653 152 573 741 2789 2248 2895
1869,1543 36 2862 2564 472 1039 2789 152 779 2784
1870,1543 2789 152 2365 2862 3653 136 3618 3072 741
1871,1543 2564 36 2862 2789 2365 1279 2784 152 3022
1872,1543 3022 36 1039 2862 2564 472 1583 1223 1560
1873,1543 3022 2789 36 2862 1039 2564 152 1560 779
1874,36 1543 2789 152 2365 779 2862 2564 3618 3653
1875,36 1543 2789 152 2564 3618 2365 779 741 2862
1876,3022 2789 2365 152 1039 2862 2564 779 3072 2248
1877,2789 36 2365 3618 3072 152 3653 779 2564 2862
1878,2789 152 3618 2862 779 3072 1543 2365 3653 375
1879,3022 2564 1543 2862 1039 2365 1560 2789 1279 779
1880,3618 36 2789 2365 3653 2564 3072 1543 152 2784
1881,36 1543 2789 3618 152 2365 2862 3653 2564 3072
1882,2789 3618 3022 152 3072 3653 2365 2564 2248 1543
1883,2789 3618 2365 3072 36 3653 152 2248 779 136
1884,3072 1039 152 779 3618 2365 1560 2789 2945 1279
1885,2789 152 36 1543 3072 2564 2365 779 3618 136
1886,3022 1583 1039 2862 1543 472 1560 1831 152 2564
1887,36 2789 1543 2564 2365 2862 472 152 3653 3072
1888,2789 2862 152 1543 779 2365 1279 573 3072 2248
1889,1543 2789 3618 36 152 2564 779 3653 2862 3072
1890,36 2789 1543 3618 2564 152 779 2365 3072 3653
1891,1543 36 2789 2862 2564 1039 152 779 2365 2784
1892,1543 3022 2789 2862 2564 36 1039 779 152 2365
1893,1543 3022 1039 2862 1560 2789 2564 472 3529 3653
1894,1543 2789 36 3618 2564 2862 779 3072 2784 2365
1895,1543 1039 2862 3022 1560 472 2789 1223 2564 3529
1896,1039 1543 152 3022 2862 741 779 1560 573 2564
1897,36 1543 2789 2564 2862 152 472 3618 1039 3653
1898,1543 36 2862 2564 2789 3022 1039 152 779 2365
1899,36 2789 3618 1543 152 2784 3072 3653 2564 779
1900,1543 2789 36 2862 2564 152 3653 2365 1039 779
1901,1543 2564 2862 2789 152 779 1039 36 3653 2365
1902,1543 36 2789 3618 2564 3072 2862 152 2365 3653
1903,152 136 779 3653 2789 2365 741 2248 375 2931
1904,3618 3072 2789 2365 2862 779 152 1543 1677 2564
1905,3022 1583 1543 2862 2789 1831 1039 2365 2646 1560
1906,1474 2383 651 1104 908 385 2417 2524 824 969
1907,2789 1543 36 152 2365 2564 3618 3653 3072 2862
1908,2789 1543 3618 3653 152 2365 3072 36 2564 2862
1909,2789 152 3072 2365 1543 779 2862 2945 573 2248
1910,1543 2789 152 2365 2564 2784 2862 36 779 3072
1911,1543 36 152 472 2862 2784 2564 779 2789 741
1912,1543 152 2789 36 3618 779 2365 2862 2564 3072
1913,1543 779 2789 152 2564 3072 741 2784 2365 3653
1914,3653 3022 1543 1039 3618 2862 152 2365 2789 779
1915,2789 152 2862 2365 779 3072 1543 3653 2564 136
1916,1543 2789 1039 2862 2564 3022 779 152 2784 1560
1917,2789 2365 152 1543 3618 36 3072 3653 2862 779
1918,1543 3022 1039 1583 1560 2862 2564 152 1279 741
1919,152 2789 2862 136 779 573 375 3072 2365 1279
1920,1039 3072 3618 2945 2862 2789 1543 779 2784 152
1921,152 2789 779 1543 2365 3072 3653 136 741 375
1922,2789 3618 2365 152 3653 3072 779 2248 136 2784
1923,2789 152 3618 36 1543 2365 3072 779 3653 2564
1924,2789 3618 1543 36 2365 152 2564 3653 3072 779
1925,2789 1543 3653 3072 2862 152 2365 2564 779 3618
1926,1543 2789 2564 3022 2862 1039 3618 152 1279 2365
1927,2789 152 2365 779 36 3653 3618 3072 2784 741
1928,36 2789 1543 2564 2862 152 2365 3072 3653 3618
1929,2789 152 2365 3072 779 3618 3653 741 573 2248
1930,1543 2789 3618 2862 2564 152 779 3653 1560 2365
1931,1543 2789 2862 152 36 3072 3653 2564 2784 779
1932,1039 3022 1560 1543 152 2789 2564 2365 1831 1583
1933,36 1543 2862 2564 2789 1039 3022 779 2784 152
1934,2789 36 1543 2862 3618 2564 152 2365 3072 3653
1935,2789 1543 3618 3072 2862 3653 2365 152 2564 651
1936,1543 2789 36 2564 152 2862 779 1039 2365 2784
1937,36 1543 2564 2789 2862 2784 1039 779 3022 152
1938,1543 2789 36 2862 152 2564 2365 3618 3072 779
1939,1543 1039 2862 2564 2789 152 36 779 1560 3022
1940,1543 2862 2789 3653 3022 152 1560 1039 3072 2564
1941,2789 1543 2365 152 3618 779 2862 3072 36 2784
1942,2789 36 1543 1039 2564 2862 3022 152 779 2365
1943,2789 152 2365 2862 779 3072 1543 573 3618 136
1944,36 2789 1543 2564 3618 152 3072 3653 2862 2365
1945,3618 2789 1543 3653 3072 152 2365 2564 136 779
1946,2789 152 3618 779 573 2365 2862 375 1543 136
1947,1543 2789 2862 152 3022 3618 2365 1039 3653 3072
1948,1543 3022 1039 2862 2564 1560 2789 36 1223 3529
1949,3618 3072 3653 2945 2895 3212 2248 3198 152 2365
1950,3022 1543 1039 2862 1583 36 2564 2789 3529 779
1951,1543 2789 2862 472 152 36 2564 3653 779 1560
1952,1543 2789 2564 152 1039 2862 779 36 2365 2784
1953,3022 1543 1039 36 2862 2564 1583 1560 1223 1279
1954,3618 2789 152 2365 3072 3653 2248 1543 136 651
1955,1543 2789 36 2365 3072 2862 2564 3618 3653 779
1956,3022 36 2789 3618 2564 2862 2365 1039 1543 779
1957,1543 2862 2789 152 2564 779 3072 3653 2365 2784
1958,36 2789 3618 2365 152 2784 3072 2564 3653 779
1959,152 1543 2789 136 2365 3618 3072 375 3653 2248
1960,2789 36 1543 2862 152 2365 779 3072 2564 2784
1961,2789 3618 152 3072 3653 2365 36 2248 779 136
1962,1543 36 2789 2862 1039 2564 2784 152 1560 779
1963,1039 152 2564 779 3022 2789 2365 3653 741 1279
1964,36 3022 1039 1543 2789 2564 2862 1279 2365 779
1965,2564 1543 472 1039 2862 2789 152 779 3423 1223
1966,2789 1543 3618 2365 152 2862 3653 3072 779 2248
1967,3618 2789 36 152 2564 1543 2365 3072 779 3653
1968,36 2564 2862 1039 3022 1543 3072 3618 2784 1560
1969,2789 2862 1543 152 36 2365 3618 3072 779 2564
1970,1543 2789 2365 152 2862 2564 3653 779 741 3618
1971,1543 2789 472 3022 2862 2564 36 1039 152 1560
1972,1543 2789 152 2365 779 2248 136 3072 741 2564
1973,36 2862 3022 2789 1543 2564 1039 152 2365 779
1974,1543 36 2789 2564 2862 152 2784 779 2365 3653
1975,3618 152 2862 2789 2564 2365 1543 3653 3022 3072
1976,1543 1039 2789 2862 2564 3653 152 779 2365 1560
1977,2862 2564 3022 1543 2789 1039 472 152 779 1279
1978,1543 3022 2789 1583 3618 1039 2862 2365 2564 152
1979,1543 2862 2789 1039 36 2564 3022 779 2365 152
1980,3022 1039 1543 2564 2862 3529 2789 1560 1583 1223
1981,1543 2789 36 2862 2564 2365 152 779 3072 3653
1982,2789 36 2365 152 3072 3653 2564 779 3618 741
1983,2789 36 3618 3072 152 3653 779 741 2248 2365
1984,2862 2564 2789 1543 3022 1039 2365 779 152 1279
1985,3022 2789 36 1543 2564 2862 2365 1039 152 779
1986,2789 152 3072 2365 1543 3653 3618 136 2862 2945
1987,3072 2789 2895 2365 3618 2945 2564 3653 1952 2784
1988,1543 2789 2564 2862 152 36 779 2784 1560 573
1989,2789 2365 3072 152 3653 2248 3618 2945 779 3212
1990,1543 3022 1039 2564 36 2862 2789 779 2784 1583
1991,2789 1543 36 2365 3653 3618 2564 152 2862 3072
1992,3618 36 1543 2789 3072 3653 2564 2862 152 2365
1993,1543 2789 2862 1039 2564 152 779 2784 741 3653
1994,36 2789 152 3072 2365 2564 3618 3653 2784 2862
1995,1543 3022 36 2862 1039 2789 2564 472 152 2784
1996,152 36 2789 779 3618 2365 741 2564 3653 2784
1997,2789 3072 2365 152 3618 779 3653 2862 2248 1543
1998,1543 152 2365 36 2564 2789 3618 2862 3072 2784
1999,1543 36 2862 2789 2564 1039 3022 472 152 779
2000,1543 36 2564 2862 2789 152 2365 779 2784 472
2001,36 2789 2365 152 2564 1543 2862 3618 3072 3653
2002,2789 152 2862 2365 1543 779 3072 3618 136 2784
2003,1543 472 2789 152 2365 2862 2564 3072 2784 779
2004,1543 2789 1039 3022 779 36 2862 2564 152 1560
2005,1543 36 2789 2862 1039 2564 152 3022 779 3072
2006,2789 2862 1543 36 152 2365 2564 779 3618 3072
2007,1543 2564 2862 36 2789 3022 3618 2365 152 3072
2008,3022 1543 1039 3529 2862 36 1583 2564 2789 1223
2009,1543 2862 2789 779 152 1039 1560 2564 2784 3022
2010,3618 36 3072 2789 2784 3653 2564 779 152 1279
2011,2862 1543 2789 36 1039 2564 152 779 2365 3022
2012,36 2564 2862 3022 1039 2365 3653 152 2784 1279
2013,2789 3618 152 2365 2564 1543 779 3072 3653 2784
2014,2789 2365 152 3618 779 36 2862 2564 3072 3653
2015,2862 3022 1543 2564 1039 1560 1583 2784 1279 472
2016,3022 1583 1039 3529 2862 1831 2564 2365 779 2297
2017,2789 3072 36 3653 152 2365 3618 2945 136 2248
2018,3618 2789 3653 1543 472 3072 2564 3423 152 779
2019,36 2789 3618 2564 2365 2784 3653 2862 152 779
2020,1543 2862 2789 152 136 2564 2784 3618 2365 1560
2021,2789 2862 36 2564 3618 3022 2784 3072 779 152
2022,1543 2789 36 2862 152 779 3618 2564 1560 2365
2023,36 2789 1543 3618 152 2365 3072 779 3653 2862
2024,1543 36 2862 2564 1039 3022 1279 779 1560 2784
2025,1543 2789 2862 36 2564 3022 152 3653 1039 779
2026,3072 3618 2789 2365 2945 3653 152 2895 2248 3212
2027,1543 2789 472 152 779 401 2365 3072 136 2862
2028,1543 2789 2862 2564 36 3653 152 3618 2365 779
2029,3022 1543 1583 1039 36 2862 2789 472 3529 2564
2030,1543 2789 3022 1039 2862 2564 36 2784 152 472
2031,152 1812 2848 2789 1952 3224 2862 36 2612 2564
2032,36 2564 3072 152 3618 2862 779 3653 2365 2784
2033,3022 1583 2862 1543 1039 1831 472 2564 2646 1316
2034,1543 2862 2789 152 2365 2564 779 3653 2784 136
2035,1543 3022 1039 2789 2862 2564 1560 152 1583 1223
2036,3022 1543 1039 779 2789 2564 2862 2365 1560 1279
2037,2789 152 2365 1543 779 2862 3072 3653 573 136
2038,1543 2789 2862 3022 36 1039 2564 152 2365 779
2039,1543 2789 2862 36 2564 152 2365 779 3618 2784
2040,1039 3022 2564 2784 1543 3529 2789 3072 1223 779
2041,1543 2789 152 3618 2862 2564 779 36 2365 741
2042,1543 3022 1039 2862 1583 2789 36 1560 3529 1223
2043,2789 1543 3618 2564 36 2862 779 152 2365 3072
2044,2789 36 3618 1543 2365 152 2564 3653 779 3072
2045,1543 2789 36 2862 152 779 2365 3072 2564 2784
2046,2789 1543 152 3072 3653 2862 3618 779 2248 2564
2047,1543 2789 2862 152 2564 472 2365 3653 779 2784
2048,1543 2862 1039 36 3022 2564 2789 152 779 741
2049,1543 3022 1039 2789 2862 2564 36 779 1560 2365
2050,1543 2789 36 2862 2564 2365 3618 3653 152 779
2051,152 136 401 320 375 2789 1543 2365 2564 2862
2052,3618 2789 36 3072 2365 152 779 3653 2784 1279
2053,3618 3072 2564 779 1543 2862 36 2784 2789 152
2054,3022 1039 2564 2789 152 2365 3653 1583 3072 779
2055,3618 2789 2564 3653 2784 3072 2365 152 2862 2945
2056,1543 2789 152 2862 1039 2564 779 2365 3022 2784
2057,2365 152 3653 3618 2789 3072 779 2784 2248 1279
2058,36 2789 2564 2862 3653 2365 1543 3618 152 779
2059,3618 779 2789 152 1543 2365 2784 2564 573 741
2060,2365 152 779 2862 3022 1039 3653 1279 3072 741
2061,36 2789 152 3618 3653 3072 779 2365 2784 2564
2062,2789 3618 152 2784 779 3072 2365 3653 1543 573
2063,2789 36 1543 2564 2862 152 2365 779 1039 1279
2064,3618 2789 1543 2862 152 2365 3072 779 1039 3653
2065,36 3618 2789 3072 152 3653 2365 2564 779 2784
2066,1543 2789 36 152 2862 2564 2365 779 2784 3653
2067,1543 2789 152 2564 2862 3072 1039 3653 136 36
2068,1543 2862 1039 472 2564 3022 1560 2789 36 1583
2069,1039 2862 1543 3022 2564 36 2789 779 2365 3529
2070,3022 1543 1039 2862 1583 2564 152 2789 3653 1560
2071,1543 36 2789 2564 3653 152 3618 2365 2862 3072
2072,2789 1543 3618 2365 36 3072 152 3653 2862 2564
2073,1543 472 2789 1560 3022 2564 741 2862 2365 1039
2074,3618 2789 1543 152 2365 3072 2564 1677 779 3653
2075,3618 3072 2789 2365 152 3653 2862 2945 2248 779
2076,2789 3022 2365 2564 1583 2248 152 3072 779 1279
2077,3022 1039 3653 2564 2789 152 2365 779 1583 1543
2078,1543 2789 36 2564 2365 152 2862 3618 1039 3072
2079,1543 152 2789 2564 36 3618 779 2365 2862 3072
2080,36 1543 3022 2789 2564 2862 1039 2365 3618 2784
2081,1543 1039 3022 36 2862 2564 2789 3529 1223 1560
2082,2789 1543 36 2365 3618 2564 3072 152 2862 3653
2083,1543 36 2789 2564 152 3618 3072 2365 2862 1677
