user_id,item_id
1228,3409 1315 132 2784 1505 3529 494 2210 3151 208
1229,472 1583 3529 2297 1811 1039 1337 1560 1505 640
1230,1583 1543 1811 2297 1223 1039 1337 1560 1831 640
1231,472 1583 1039 1811 1223 1337 1831 1505 1560 584
1232,1543 1583 2297 1223 1811 1337 584 1560 132 1505
1233,2528 1337 472 1560 1315 1086 208 2688 1328 124
1234,1583 1543 1223 3529 1039 2297 1811 1337 1560 2528
1235,1543 472 1223 2297 1560 1337 1315 3409 1831 132
1236,472 1583 3529 1543 2297 1337 1811 1560 1039 1223
1237,1543 1583 1039 472 2528 2297 1337 1560 1223 1831
1238,472 1543 1583 1811 3529 1039 1337 1223 584 1831
1239,1543 1039 1583 3409 1560 2297 2528 1223 132 2327
1240,1543 1337 132 3409 1560 1505 2327 3529 2784 1811
1241,1543 1223 1811 584 132 2528 1505 640 1956 2327
1242,1583 1039 2528 1560 3409 132 1315 1831 2327 1223
1243,1543 1583 1223 1337 1811 1039 3529 1560 1831 1505
1244,472 3409 1315 1831 132 1505 2784 1086 2603 169
1245,2297 1583 3529 1039 1543 1811 1337 584 476 1831
1246,1543 2528 472 1223 1337 1560 1039 3409 132 1811
1247,472 1223 1811 1039 3529 584 1337 1831 640 1560
1248,1583 472 1543 1223 1039 1811 3529 1337 584 1505
1249,1543 1337 1560 2528 1039 3409 1831 1315 1223 1811
1250,1583 472 1223 2297 3529 1543 1039 1337 1811 584
1251,1583 1543 2297 1039 1811 1223 3529 1560 1505 2528
1252,1583 472 1223 3529 1543 1811 1337 584 1560 1505
1253,1583 1543 1811 1223 1039 3529 1560 1337 1831 584
1254,1543 472 2528 1560 132 1315 3409 1223 1505 2327
1255,132 2297 3409 2636 2603 169 494 584 208 1316
1256,1583 2297 1039 1811 1337 1831 1505 1560 132 640
1257,1583 472 1039 2297 1811 1337 584 2528 1505 1831
1258,472 2297 1811 1039 3529 1337 584 1560 1831 2528
1259,472 1223 1583 1337 1039 2297 1831 2327 132 3529
1260,1543 2528 1039 2297 472 1223 1337 1560 1811 1831
1261,1543 1039 472 1337 3409 2528 1223 132 1315 2327
1262,3529 1039 2297 1811 1337 584 1560 2528 1505 1831
1263,1543 472 2528 1223 132 1560 1315 1811 2603 169
1264,472 1543 1583 2297 1811 3529 1039 584 1337 1831
1265,1583 472 1543 1811 1223 1039 2297 3529 1831 1505
1266,1543 1039 1337 3409 2528 3529 132 1811 1223 1315
1267,1039 472 1583 1337 2297 1223 132 1560 1315 1811
1268,1337 1831 1560 3529 1811 2636 2327 2603 1086 169
1269,1583 1039 2528 3409 2297 1315 132 1831 2327 1811
1270,1039 2528 1583 3409 132 1315 1223 1811 2327 2784
1271,1583 1543 2297 1039 3529 1811 1560 1223 1337 584
1272,1039 2636 1811 169 2603 1086 2210 494 2688 1956
1273,1337 2528 1583 472 1039 3409 1811 1831 132 1560
1274,1543 1583 2528 1039 132 1505 1811 2784 3529 494
1275,472 1583 1543 1811 2297 1223 1039 1337 1560 1505
1276,1543 2528 1337 472 1560 132 1223 1039 2327 1315
1277,1337 2528 132 1560 1223 1315 3409 2603 494 169
1278,2528 1583 472 1337 1560 1315 1505 132 1811 2636
1279,1543 1583 2528 472 1337 1560 1223 2297 1039 132
1280,2528 1337 2327 2636 1811 1315 2603 2688 1086 208
1281,472 1583 1543 2297 1811 1223 3529 1039 132 1831
1282,1543 1583 2297 1039 1337 1811 1223 1831 3529 132
1283,1583 1039 3529 2297 1811 1337 584 2528 1505 1831
1284,1583 1223 1543 3529 1039 2297 1560 1811 1337 2528
1285,472 2297 2528 1337 1560 1811 1831 3529 1223 2327
1286,1543 1337 472 2528 1560 3409 1223 1315 1811 132
1287,2528 1337 1560 1831 1505 2784 1086 169 3529 2636
1288,472 1543 1223 1811 1039 1337 1560 584 640 1505
1289,1543 1583 132 2297 1505 2327 2603 494 1086 2636
1290,1583 1543 2297 1337 1039 1560 1811 1831 2528 1505
1291,1543 1583 1223 1039 2297 3529 1811 584 1831 1337
1292,472 1583 1543 3529 1223 1337 1811 1560 1505 132
1293,2297 3529 1223 1337 1039 584 1560 132 2528 1505
1294,1543 472 1560 1223 1811 2528 132 2327 3409 1315
1295,1337 1223 1560 3529 3409 132 1505 2327 2784 640
1296,472 1583 1543 1811 1039 1223 3529 1831 1337 584
1297,1560 1039 1337 472 132 1831 1315 2327 1811 1086
1298,1543 1039 472 1337 2528 1223 1560 3409 1811 1315
1299,1543 2528 1039 1223 1560 2297 132 1505 1315 1831
1300,472 1543 1583 1039 1811 3529 1337 1831 1505 640
1301,1583 1223 1560 2327 494 1086 1811 3529 2603 2960
1302,1583 1039 3529 2297 1223 1337 132 2528 584 1505
1303,1543 1039 1223 2528 472 1315 1831 2327 1505 132
1304,472 1543 3529 1811 1039 1223 1337 1505 1560 2528
1305,1543 2528 1039 1583 2327 1811 1831 1315 132 3409
1306,1560 1831 1505 1811 476 1057 1186 333 2470 1140
1307,1543 1583 1337 1560 2297 1039 2528 1223 1315 132
1308,472 1543 1583 3529 2297 1811 1039 1223 1337 1831
1309,1543 1337 2297 2528 472 1039 2327 3529 2688 1505
1310,1543 2528 472 1337 1831 1811 1223 3409 3529 1315
1311,2528 2297 1223 1315 1560 1811 1505 1086 2784 494
1312,1543 1583 3529 1811 2297 1337 1223 2528 1560 1505
1313,2528 472 1337 1560 1223 132 1315 1505 2327 2603
1314,1543 2528 1560 1223 3409 1315 132 1505 3529 494
1315,472 1583 1543 3529 1039 1811 1223 1337 1560 584
1316,1583 1543 1223 3529 1039 1337 1811 1560 1505 2528
1317,1543 472 3529 1223 1811 1337 584 1039 1560 2528
1318,1543 2528 1583 1039 1337 1223 3409 1811 132 2327
1319,472 1583 1543 1223 3529 1039 2297 1337 1811 584
1320,1543 2528 1583 2297 1315 2327 1811 640 2636 2603
1321,1543 1583 1039 2297 3529 1337 1223 1811 1831 1505
1322,472 1543 1583 1039 1337 3529 1811 1505 1831 1223
1323,472 1583 1543 1223 1811 2297 3529 1337 1560 1831
1324,472 1543 3529 1811 1039 2297 1223 584 1337 1560
1325,1583 472 2297 1039 3529 2528 584 1505 640 476
1326,1583 1543 3529 1223 1811 2297 1337 1039 2528 1560
1327,472 1543 1583 1039 2297 1337 3529 1831 1811 1223
1328,1039 2297 1337 1086 169 640 3677 494 1328 124
1329,472 1583 2297 1039 1811 1337 640 2528 132 1831
1330,1543 2528 1223 3409 1811 132 1315 640 2327 169
1331,472 1583 1543 1223 1811 2297 3529 1337 1039 584
1332,1543 472 2528 1223 1039 1560 1583 1831 3409 1505
1333,1337 1831 1505 1086 494 2603 208 3151 1057 3677
1334,1543 1039 2528 1337 472 1223 1560 3409 132 1505
1335,1583 1543 2297 3529 1811 1039 1223 1831 132 2528
1336,472 1543 1583 3529 1811 2297 1039 1223 1337 1560
1337,1543 1337 472 1583 1039 132 3409 1223 1831 1315
1338,1543 1583 2297 3529 1223 1811 584 1039 1337 2528
1339,1543 1583 1039 2528 1560 2297 1223 1831 1337 132
1340,1543 2528 1337 1560 3409 1811 1315 2636 3529 2784
1341,1583 1039 2297 2528 3529 2327 132 1505 169 2603
1342,1543 1337 1039 1223 2297 1560 3409 132 3529 2327
1343,2528 1337 1039 3409 2297 1223 132 1315 2603 169
1344,472 1543 1583 1039 3529 1811 2297 1337 1223 1505
1345,1543 472 1583 1560 2528 132 1315 1811 1831 2327
1346,472 2528 1223 132 1811 2327 2784 1086 2636 494
1347,472 1583 1543 1223 1039 2297 3529 1811 1337 1505
1348,1543 1337 1583 1560 1039 2528 2297 1223 1831 2327
1349,472 1583 1543 1811 1039 3529 2297 1337 584 1560
1350,472 1543 1583 3529 1811 2297 1337 1560 584 1831
1351,1583 1039 1223 3409 2297 1337 132 2327 1505 3529
1352,1543 2528 2297 1337 472 1039 1223 3409 2327 1315
1353,1543 2528 472 2297 1811 1831 1315 2327 3409 1505
1354,1543 1583 1039 2297 1831 2528 1811 1223 1315 3529
1355,472 1583 1543 1223 2297 1811 1337 1039 3529 1831
1356,1543 472 2528 132 1315 2327 1811 2784 169 208
1357,1583 1811 2297 1223 3529 1039 1337 1560 584 1831
1358,1543 1560 132 1315 1811 2327 3151 3677 36 1279
1359,2528 2327 2636 494 3151 2688 476 3677 382 3013
1360,1543 1583 1223 2297 3529 1337 1039 1811 1505 1831
1361,1543 1583 472 1560 1337 1223 3409 2297 1831 1315
1362,1583 1039 1223 2297 1811 3529 1337 584 1505 2528
1363,1543 472 1337 2297 1039 1560 3529 1831 1223 132
1364,472 1543 1811 1039 1337 1223 3529 1831 1560 2528
1365,1543 472 2528 1315 132 3529 2603 1505 494 3151
1366,1543 1039 472 1583 1337 1831 1560 2528 132 1315
1367,472 1543 1811 1831 1560 1337 1505 3529 2528 132
1368,1543 1039 2528 1505 132 2327 2784 2603 2636 208
1369,1039 132 2784 2603 494 3151 382 1057 2630 2175
1370,1543 472 1337 2528 132 1315 2327 2636 2784 1086
1371,1583 472 1543 2297 1039 3529 1811 1337 584 1560
1372,1543 2297 1223 1831 3529 1505 2528 132 2327 1956
1373,472 1337 1583 2528 2297 3409 1560 1223 1505 1315
1374,1543 1583 472 1337 1223 2528 1505 1315 2327 132
1375,472 1543 1223 1811 1039 3529 1337 584 1831 2528
1376,1039 132 1337 3409 1315 1560 1811 1505 1086 494
1377,1560 1831 1223 1811 1505 2327 132 36 494 3151
1378,2528 1583 472 1223 3409 1337 1315 132 1811 1086
1379,1543 1583 1039 2297 1337 3529 1223 2528 1831 1811
1380,1583 1039 2297 1560 1315 3409 1831 132 2603 2784
1381,1583 2528 1223 1315 2327 2603 494 2636 2210 208
1382,1543 1337 2528 3409 1315 472 1560 132 1831 1223
1383,472 1583 1543 1223 1039 3529 1337 1505 584 1831
1384,1543 1337 1039 472 1583 1560 1223 3409 1315 2327
1385,1583 472 2297 2528 1811 1560 1505 132 1831 640
1386,1337 1315 132 3529 2327 1086 2636 494 1365 3151
1387,472 1583 1543 3529 1811 1337 1223 2297 584 2528
1388,2528 1583 1337 1086 1811 2784 494 1279 406 2960
1389,1543 2528 132 1583 3409 2297 1315 2327 1505 2784
1390,472 1337 132 1223 3409 1315 2327 1811 1505 1086
1391,1543 1039 1337 2528 472 1831 1223 1315 3409 132
1392,1543 1583 472 1337 1039 2297 1223 1831 1315 1086
1393,1543 1337 2528 1583 1039 2297 1831 1223 1560 1505
1394,1223 584 1039 1337 1560 463 1505 1956 640 1831
1395,2528 1039 1831 2327 1811 2636 1086 208 1328 2980
1396,472 1583 1543 1039 3529 2297 1811 1337 1223 1505
1397,1543 1811 3529 2327 1086 169 494 382 3677 1057
1398,3409 1039 132 1086 2327 2636 1505 494 1811 3151
1399,1543 472 1583 2327 208 2175 618 124 79 2222
1400,1543 1337 472 1583 1315 1505 1831 3409 3529 2784
1401,2528 1505 1811 2327 2636 169 494 2784 2603 2688
1402,1543 1583 1811 2297 3529 1039 1223 1337 584 1831
1403,1543 1337 1560 132 1831 2327 1086 1315 1505 640
1404,472 1543 1583 3529 1337 1223 1039 1505 584 1560
1405,1543 2528 1831 1505 1811 2327 1086 2636 494 3677
1406,472 1583 1543 1811 3529 1039 2297 1337 1223 584
1407,1543 2528 1039 1337 1560 3409 132 2327 1223 1811
1408,1543 472 1039 1337 2528 1223 3409 1560 132 2327
1409,472 132 1086 1505 2784 494 2603 2688 36 3151
1410,1583 1543 2297 3529 1811 1039 1505 1223 1560 2528
1411,472 2297 1811 1560 584 1337 1831 640 1956 1315
1412,1583 1543 1223 1039 3529 1811 1337 1560 1831 584
1413,1543 1583 1337 1039 3409 1560 2297 1831 1223 1505
1414,472 1543 1583 2297 1039 1337 1831 2528 1560 640
1415,2297 1337 1223 1811 584 132 1505 2528 1560 1831
1416,1543 472 1337 2297 3529 1831 1039 1811 1505 132
1417,472 1583 1543 1223 3529 1811 1039 1337 584 1560
1418,1543 472 1337 1560 1223 1315 3409 132 1505 640
1419,1583 1543 2297 1223 1811 1337 2528 1560 1831 3529
1420,1223 1039 1337 3529 1811 1831 2528 1505 640 2327
1421,1543 1583 1223 1337 1039 1811 1505 1560 3529 1831
1422,1543 472 1560 1337 1831 1315 132 3409 1223 3529
1423,1583 1543 1337 1039 3529 2297 1560 1223 584 1505
1424,1583 472 1543 1223 1039 1811 1337 2297 584 1831
1425,2528 472 132 3409 1505 1315 3529 2636 36 208
1426,1583 1039 3529 1811 2297 132 1505 1831 3409 2327
1427,1543 1583 2528 1039 2297 3409 1831 1223 3529 2327
1428,1039 1315 1505 132 3529 1811 2784 1086 2636 2688
1429,1583 472 1543 1223 1811 1039 3529 1337 1560 584
1430,1543 2297 2528 132 1337 1560 1811 2327 494 1086
1431,472 1583 1039 2297 1337 1811 1560 584 2528 1831
1432,1543 2528 1337 1583 472 132 1315 3409 1039 1086
1433,1543 1583 2297 1039 1560 1223 3529 1831 1811 1505
1434,2528 3409 1337 472 1223 2327 132 1505 3529 36
1435,472 1583 2297 3529 1543 1039 1337 1811 1223 1831
1436,472 1583 1543 1223 1811 2297 1039 3529 1337 584
1437,1543 132 1337 3409 1039 2327 1086 494 1956 2784
1438,1543 1583 1337 1560 2297 132 1315 2327 1505 1086
1439,472 1583 1543 3529 1811 1039 2297 1337 584 1560
1440,472 1583 1543 1811 3529 1223 1337 1039 1560 1505
1441,472 2528 1337 3529 1315 2784 2210 1086 382 2222
1442,1583 2297 1811 3529 1337 1039 1560 584 1831 2528
1443,472 1583 1543 3529 1223 2297 1039 1337 1560 1505
1444,1583 2297 1811 1337 132 3529 2528 1315 1505 640
1445,2528 1039 472 132 1560 3409 1223 1315 2327 494
1446,1543 2528 1337 3529 494 2636 169 2980 3677 208
1447,472 1543 1811 2297 3529 1223 1337 1039 584 1560
1448,1583 2297 1337 1811 1831 2528 1560 584 640 1956
1449,2297 1337 1039 3529 1831 2528 640 2327 476 1956
1450,1543 2528 1039 1337 1560 3409 1223 1505 2327 1831
1451,1583 1039 1337 132 1223 1831 1505 2327 1811 2784
1452,1543 1583 1039 2297 1811 1223 1505 3529 1831 132
1453,1039 1337 2528 1583 1560 132 1811 1831 1315 1505
1454,1583 1039 132 3529 1505 2327 2784 169 640 2603
1455,1583 1543 1039 1811 2297 3529 1223 1337 1505 1831
1456,2528 1560 494 1811 2784 2603 3151 3022 2980 1057
1457,2528 1505 1811 2636 3151 1057 1279 3677 36 476
1458,2528 1223 1337 3409 1560 132 1811 2327 1505 1086
1459,1543 472 2297 1223 1337 1560 3529 1831 132 640
1460,1337 1223 1831 1811 2327 1505 1086 3151 2636 2603
1461,1543 1583 2297 1811 3529 1505 1831 2528 1223 132
1462,1543 472 1337 2297 3529 1811 1223 1560 2528 132
1463,472 1583 3529 1811 1543 1223 1337 1560 1831 1505
1464,1543 2297 1223 1811 1505 584 132 1831 1560 640
1465,472 132 1315 2636 1086 3022 2210 1956 208 1328
1466,1337 132 1505 2327 2784 2636 494 1328 3013 382
1467,1543 1337 132 1560 1315 2327 1811 2784 1086 494
1468,2297 1543 1583 1039 1337 1811 1560 1223 584 476
1469,1543 1039 2528 3409 1315 132 3529 1505 2784 169
1470,1543 472 1560 2528 1337 1831 3409 1223 132 3529
1471,1543 472 1583 1337 1039 2528 1223 132 1560 1831
1472,1543 1583 1039 2297 1811 1505 2528 132 476 1315
1473,1583 2528 1337 132 1223 1831 1086 2784 2636 2603
1474,1337 2528 472 1560 1315 3409 132 1811 1831 1505
1475,1583 2297 132 169 208 1956 494 1186 2688 1365
1476,2297 1039 1223 132 1086 1505 2603 2784 3677 3022
1477,1583 472 1543 1039 2297 1223 3529 1337 1560 1831
1478,472 1337 1039 1223 1560 3529 584 1315 1811 132
1479,1543 1583 2528 1337 132 2297 1223 1505 1315 2636
1480,1543 1583 1039 1337 1223 3529 1831 1811 1560 1505
1481,472 1583 1543 3529 1337 1039 1223 1811 2297 1560
1482,1543 1583 472 2297 1223 1039 1560 584 1831 1505
1483,1223 132 1315 2327 2210 1086 640 494 3022 3151
1484,1543 2528 1039 1831 2297 132 1315 2327 2784 2603
1485,1543 1583 3409 472 2297 1039 2528 1560 1337 132
1486,472 1583 1543 1223 2297 3529 1811 1039 1337 1505
1487,472 1583 1543 1811 1039 1223 2297 3529 1337 1560
1488,2528 132 1505 3529 3151 208 1365 1510 1186 2256
1489,1543 472 2528 1560 1039 1337 1831 132 3409 1811
1490,1583 1543 472 2297 1337 1039 1223 1811 1560 3529
1491,1583 2297 132 2327 1831 3409 584 494 2636 640
1492,1543 1039 1337 2297 2528 472 1560 1223 1583 132
1493,472 1583 1543 1811 2297 1039 3529 1337 1223 1831
1494,472 1543 1223 2297 1337 1811 1560 584 1505 2528
1495,472 1543 3529 1560 1337 1223 1505 132 2528 640
1496,472 1583 3529 1223 1543 1039 1811 1337 584 169
1497,472 1543 2297 1337 1560 1811 3529 1039 1831 132
1498,1543 472 1039 1560 1831 2528 1337 3409 1505 3529
1499,1337 472 132 1315 1505 2603 1086 2784 208 2636
1500,1543 1337 1831 2528 1315 132 2784 2636 3022 1956
1501,1543 1223 1811 1039 1337 1560 2528 1505 640 2327
1502,472 1583 2297 1543 1223 1039 1560 2528 1505 584
1503,1543 472 2528 1337 1831 1223 2327 132 1086 2636
1504,1583 1543 472 1337 1811 1223 3529 2528 1560 1831
1505,1543 1039 1583 2297 1831 3409 2327 2784 3529 2603
1506,1543 2297 3529 1811 1337 584 1505 2528 3409 132
1507,1543 1583 2297 1039 1337 3529 1505 584 1811 1831
1508,2297 1560 1039 1337 1811 1583 2528 2327 1315 132
1509,1543 2297 1337 1583 1039 3409 2528 1505 1315 132
1510,1583 472 1223 2297 1039 1337 584 3529 1560 1811
1511,1560 2528 2297 3409 1831 2327 1505 2636 1811 1086
1512,1560 472 132 1315 2784 1086 3529 494 3151 1956
1513,1543 2528 1039 1223 3409 1337 1831 1560 2636 472
1514,1543 472 2528 3409 1315 1560 1223 1086 2327 132
1515,472 2528 1560 1337 1039 1223 3529 132 1505 2784
1516,1543 472 1560 2528 1337 3409 1811 1315 132 1223
1517,1543 1039 1223 1831 2327 1505 3529 2603 208 640
1518,1583 1223 1039 1811 3529 1337 584 1831 1505 1315
1519,1543 2528 1039 1337 1223 1583 472 132 2297 1315
1520,1543 1039 2528 1811 1315 2327 1505 132 169 2784
1521,1543 472 1560 3409 2528 1811 1583 1315 1223 2327
1522,1337 1560 132 1315 3409 1831 3529 1086 2784 494
1523,1543 1039 472 1583 2297 1337 1811 2528 3529 1831
1524,472 1337 1831 1315 1505 132 1811 1086 2636 2603
1525,472 1583 1543 3529 1223 1811 2297 584 1039 1505
1526,472 1583 1543 2297 1039 1811 3529 1223 1337 584
1527,472 1583 3529 1543 1811 1039 1223 2297 1337 1560
1528,1543 1583 472 2297 1039 1337 3529 1811 1831 132
1529,1543 3529 1811 1560 1337 584 1831 2528 476 169
1530,472 1583 1543 1811 1223 1337 1039 3529 1560 2528
1531,1543 472 2528 1337 3409 1039 1560 132 1223 1505
1532,472 1583 1543 3529 1039 1223 2297 1811 1560 584
1533,1543 1583 472 1223 2297 1039 1337 3529 1831 1505
1534,472 1543 3529 1223 2297 584 1039 1337 1560 1505
1535,1543 1583 1811 2297 3529 1039 1337 584 640 1505
1536,472 1583 1543 1039 1811 2297 1223 584 1337 1560
1537,472 1543 1583 1039 1337 3529 1223 1831 1505 1560
1538,1583 1543 1811 2297 1223 3529 1039 1337 1560 1831
1539,472 1543 3529 1811 2297 1223 1337 1560 1505 640
1540,1543 1337 1039 2528 1811 1223 132 1831 3529 1560
1541,472 1543 1583 3529 2297 1811 1337 1560 584 1505
1542,1543 1583 1039 3529 1811 2297 1337 1223 584 1831
1543,2528 472 2297 1337 1831 1811 1223 1315 2327 3529
1544,1583 1039 1337 2528 1831 1505 1811 2636 2784 2603
1545,1583 472 1543 2297 3529 1039 1811 1337 584 1505
1546,472 1583 1543 1223 2297 1039 1811 1337 1831 1560
1547,2528 1583 1337 1560 2297 2327 1086 2784 3529 2636
1548,472 1543 1583 1039 2297 3529 1337 1811 1831 1505
1549,1583 2297 1039 2528 1811 1831 2327 132 1315 1505
1550,2528 2327 2636 494 1279 1057 3677 523 333 1668
1551,1543 1337 1039 1583 2297 1315 1811 1560 2327 3409
1552,472 1583 1543 3529 1223 2297 584 1811 1337 1039
1553,1543 1583 1337 2297 1560 1811 3529 1223 1039 1831
1554,1811 1315 2636 3677 1328 790 1510 406 774 333
1555,3409 1315 2528 132 1086 1505 2636 3151 2603 2784
1556,1543 1583 472 2297 1223 1831 1811 1337 1039 1560
1557,1543 472 1039 2528 1337 1223 3409 1315 1811 1505
1558,1543 472 1811 3529 1337 584 1831 1505 640 2528
1559,472 1583 1543 1811 2297 1039 1223 3529 1831 584
1560,1543 1039 2528 472 1223 1337 2297 3409 1831 1315
1561,1543 1337 3409 1039 1315 1560 2528 1831 1505 1223
1562,2528 2297 1039 3409 1337 1560 132 1831 1315 1811
1563,472 1039 3529 1223 1543 1337 1811 1560 1831 2528
1564,1543 2528 1560 1583 1337 2297 1811 1505 2327 1831
1565,472 1583 3529 1543 2297 1223 1560 1337 584 169
1566,1543 1337 2297 3409 1560 1223 1811 1086 169 2784
1567,1543 1583 2297 1039 1223 1337 1560 3529 1831 1505
1568,472 1583 1543 2297 1811 1223 1039 3529 1337 1560
1569,1543 1583 2297 1223 1811 1039 1337 3529 1831 2528
1570,472 1583 1543 1223 1811 2297 3529 1039 1337 584
1571,472 1583 1543 1223 1811 2297 3529 1039 1505 1560
1572,472 1583 2297 1223 1811 1039 1543 3529 1560 2528
1573,1560 208 2688 476 1279 1365 774 2980 2222 124
1574,1543 472 1337 1560 3409 132 1223 1315 1505 2603
1575,1543 2528 1337 1811 1315 1223 2327 132 1086 1505
1576,1543 1583 2528 1337 3409 1315 1039 472 1560 1223
1577,1543 1583 2297 1223 1560 1337 1039 1811 1831 132
1578,472 1543 1583 2297 1811 1223 1560 1337 1039 1505
1579,472 1543 1583 1039 1811 3529 2297 1223 1831 1505
1580,472 1039 2297 1223 1831 3409 1315 1086 2636 1956
1581,2528 1337 1560 2327 1811 1505 494 2636 640 1279
1582,1543 3529 1039 2297 1223 1811 1560 1505 2528 169
1583,1039 1831 2327 1583 2297 132 1505 1086 2784 3529
1584,1543 2528 2297 3409 1831 132 2327 1811 1505 2784
1585,1583 1543 472 1039 1223 2297 1811 3529 1337 584
1586,1337 3409 132 2327 1505 494 2636 1811 1086 169
1587,1583 1543 1039 1811 3529 2297 1337 1560 1831 2528
1588,1543 1583 2297 1337 1223 132 1315 1560 1831 1505
1589,1543 3409 1831 2297 1315 132 1811 3529 208 1956
1590,1543 472 1337 1039 1583 1560 2297 2528 1811 132
1591,1583 1543 1039 1223 2297 1811 1337 3529 584 1560
1592,1223 3409 2297 1560 1831 2327 1505 2603 3677 1365
1593,1543 1223 1560 1039 1337 132 2528 1505 1956 1315
1594,1543 1039 1583 1337 2528 132 1811 1505 2327 2784
1595,1543 1337 3409 132 2297 2327 1811 1086 3529 2784
1596,1543 472 1560 1337 1223 1811 132 1831 2528 3529
1597,1543 1583 1039 472 2528 1337 1560 1831 1223 1315
1598,472 1583 2297 1223 1543 3529 1811 1039 1560 2528
1599,1543 1086 1279 1328 1956 382 774 1365 2256 124
1600,1583 1039 3529 1543 1223 2297 1811 1337 584 1560
1601,1583 1543 1223 1039 3529 2297 1811 1337 640 1831
1602,472 3529 1811 1039 1223 1543 1337 2297 2528 584
1603,2528 1583 2297 1337 2327 1560 132 1811 1505 1223
1604,2297 3529 1583 1543 1039 1811 1223 1337 1560 584
1605,472 1583 1543 2297 1223 1811 1039 1337 3529 584
1606,1543 2528 1560 1223 472 3409 2327 1337 1315 132
1607,1543 2528 1337 472 3409 1560 1315 2327 132 1505
1608,2528 1337 1039 1223 1831 1086 169 2636 494 208
1609,1543 1337 1560 3409 1315 2327 132 2603 1505 2784
1610,1583 472 1223 1543 3529 1039 1811 584 1337 1560
1611,1583 2297 1811 1223 1039 1337 584 1505 1831 640
1612,1543 2297 3409 1811 132 2327 3529 208 2603 1956
1613,1543 1039 3409 1337 132 1560 1223 2327 1505 3529
1614,2528 1315 132 472 1560 2327 1086 2784 494 2688
1615,2528 1337 1039 1583 1560 1831 132 3409 2327 1315
1616,1583 3529 2297 1223 1543 1560 1039 1811 1337 584
1617,1543 1583 1039 2327 132 1831 1505 1223 3529 2784
1618,1543 2297 472 1583 3409 1039 1337 1315 1831 132
1619,472 1583 1543 1811 2297 3529 1039 1223 1505 584
1620,1560 132 1505 1086 494 774 382 79 1057 1365
1621,1583 1337 1831 2327 1811 208 2636 2603 1086 169
1622,1543 2528 1315 169 2327 1811 2636 494 1956 476
1623,1543 3409 2528 472 1505 132 2636 494 2327 169
1624,1543 1039 1583 1337 2297 132 1315 2327 2603 1505
1625,1337 2528 2297 472 1039 1223 3409 1560 1811 3529
1626,1583 2297 1543 3529 1039 1223 1811 1831 476 584
1627,472 1223 1337 2528 2297 132 1315 3529 2327 1086
1628,472 1583 1543 1039 2297 1223 1337 3529 1811 1505
1629,472 1543 1583 1039 3529 1223 1505 1811 1831 1560
1630,1039 2528 132 1315 2327 1505 476 2603 169 640
1631,1543 1583 1039 2297 1811 1223 3529 1831 132 1505
1632,1543 472 3409 1039 132 2327 1505 1560 3151 2784
1633,472 1583 1543 1039 3529 2297 1223 584 1811 1560
1634,2528 1337 1560 1831 2297 2327 1315 1811 1505 1086
1635,1583 2297 1337 3529 1811 1039 2528 1560 584 132
1636,1543 1039 3529 2297 1811 1337 1560 1831 584 2528
1637,1543 1583 2297 1337 2528 1039 1223 1831 132 1811
1638,1583 1543 2297 1039 1811 3529 1505 132 1831 2528
1639,1039 1583 1337 1223 3409 472 2528 132 1811 1505
1640,1543 1583 2297 1337 3409 472 1560 2327 1811 494
1641,1543 472 2528 1831 1039 1560 3409 1337 1223 132
1642,1583 1543 1039 1811 584 1505 640 1315 169 2327
1643,1543 2528 1583 1039 1560 1337 132 1223 3409 2327
1644,1543 132 1505 1086 494 1186 2175 2256 1328 2960
1645,1337 2528 1560 1039 1811 132 1505 1315 2327 2636
1646,1543 2528 1583 1560 1337 1039 1315 132 2327 1811
1647,1543 1560 1811 1831 3529 2528 1505 640 2327 132
1648,472 1583 1543 1039 2297 1223 1811 1831 1505 640
1649,2297 1583 2528 1337 1831 1811 2636 169 1086 208
1650,1583 2297 3529 1337 1811 640 1560 132 2528 3022
1651,1337 472 1039 2528 132 1831 1811 2636 2327 1086
1652,1543 1583 2528 132 1039 3409 1337 1223 2297 1315
1653,1583 1543 1039 1811 1223 1337 3529 2297 1560 584
1654,1543 2297 472 2528 1039 1560 1337 1831 3409 1505
1655,1543 1337 2528 1223 1039 472 1560 3409 132 2327
1656,1337 132 1505 584 2327 169 2603 640 1086 2688
1657,1543 1583 2297 2528 1811 1039 1223 1337 3529 1505
1658,1543 1583 472 2297 1337 1223 1811 1560 1505 132
1659,1543 472 1583 2297 3529 1223 1039 1811 1337 584
1660,1039 2297 2528 1560 1583 1337 132 3409 1811 1831
1661,1543 2528 3409 1583 1039 1337 132 2297 1560 1223
1662,2528 1560 472 1337 2297 1223 132 3409 1831 1811
1663,1337 472 2528 1831 3409 1811 132 1223 1315 2327
1664,1039 3409 1831 1315 3529 1505 494 208 3151 2175
1665,472 1543 1583 3529 1811 2297 1223 584 1337 1560
1666,472 1583 2297 1811 1039 1337 2528 584 640 1831
1667,1039 2327 2636 3151 1956 1186 3022 2210 1279 790
1668,2297 1811 3529 1039 1223 2528 1560 132 1831 1315
1669,472 1583 1039 2297 1223 3529 1811 1337 584 1505
1670,1543 1337 3409 472 1560 2327 1223 132 3529 1811
1671,1543 472 132 2528 1337 1560 3409 1315 3529 2327
1672,2297 1039 1337 132 1505 2327 1811 2784 1086 208
